Customer ID,Gender,Age,Transaction Amount,Transaction Date,Category
918283,M,41,1291.9,2023-01-17,Travel
777764,F,64,70.31,2023-06-18,Restaurant
573549,M,74,176.65,2023-09-27,Market
686096,F,33,195.47,2023-07-14,Cosmetic
249040,M,38,251.86,2023-08-09,Travel
714708,M,46,57.46,2023-07-22,Clothing
441584,M,48,96.72,2023-06-04,Cosmetic
683262,F,50,282.94,2023-03-12,Market
544370,F,27,601.38,2023-09-18,Electronics
316308,M,67,305.91,2023-09-03,Market
593625,F,59,35.31,2023-06-03,Restaurant
91453,M,66,194.2,2023-06-22,Clothing
993622,F,57,657.7,2023-08-06,Travel
580384,F,19,747.27,2023-02-28,Electronics
735946,F,64,59.53,2023-01-05,Clothing
926181,F,22,85.59,2023-05-19,Clothing
766993,F,62,53.9,2023-03-24,Cosmetic
481922,F,42,147.64,2023-03-14,Cosmetic
680051,F,67,86.98,2023-09-06,Restaurant
758415,M,75,1969.58,2023-07-15,Travel
856820,M,21,215.78,2023-02-12,Clothing
66858,F,64,156.71,2023-08-11,Clothing
262908,M,60,1979.35,2023-09-29,Travel
29306,M,31,2105.93,2023-06-25,Travel
490071,F,70,226.88,2023-03-08,Travel
43037,M,58,1206.32,2023-08-17,Travel
26348,F,35,1996.31,2023-01-28,Travel
269466,F,56,295.76,2023-03-29,Clothing
704043,F,47,57.71,2023-03-01,Clothing
263953,F,69,51.34,2023-02-26,Restaurant
343956,M,32,1419.18,2023-01-29,Travel
188934,M,55,32.29,2023-06-04,Restaurant
578442,F,72,2566.53,2023-02-28,Travel
932810,F,26,419.28,2023-04-22,Electronics
234515,F,42,2612.8,2023-01-05,Travel
932834,F,75,52.06,2023-07-06,Cosmetic
604095,M,61,208.25,2023-03-01,Clothing
804893,F,75,378.31,2023-10-05,Electronics
530519,,38,1608.52,2023-09-10,Travel
35515,M,62,219.69,2023-08-20,Market
155077,F,66,258.51,2023-07-13,Market
31930,F,18,28.35,2023-04-10,Restaurant
232827,M,67,297.67,2023-02-14,Clothing
775810,M,43,70.28,2023-08-16,Market
730735,F,75,150.14,2023-02-15,Cosmetic
211189,F,70,15.52,2023-05-17,Cosmetic
153742,M,58,58.35,2023-06-26,Restaurant
805840,,74,992.82,2023-01-19,Electronics
705511,F,18,2810.44,2023-02-24,Travel
802555,F,69,159.65,2023-02-17,Cosmetic
521078,M,44,66.66,2023-07-19,Restaurant
929713,F,74,142.37,2023-02-02,Travel
62447,M,40,36.35,2023-02-18,Restaurant
640483,F,70,51.65,2023-02-07,Restaurant
747367,F,72,185.79,2023-04-10,Market
587716,M,64,211.32,2023-06-22,Clothing
326183,M,31,516.96,2023-01-10,Electronics
589232,F,30,123.34,2023-01-06,Electronics
399803,F,36,415.4,2023-09-11,Market
685223,M,63,71.5,2023-02-21,Clothing
420123,,50,62.08,2023-09-24,Restaurant
582128,,70,224.9,2023-01-17,Electronics
209275,M,55,188.08,2023-03-01,Electronics
293957,M,46,97.68,2023-01-20,Restaurant
559312,F,24,2093.75,2023-01-01,Travel
525236,,60,1189.84,2023-07-05,Travel
333565,,59,55.3,2023-06-06,Restaurant
738460,F,71,210.03,2023-06-06,Clothing
808449,M,52,77.04,2023-03-12,Restaurant
597427,M,57,72.46,2023-05-08,Restaurant
914669,F,21,64.15,2023-07-22,Cosmetic
720502,F,70,193.3,2023-02-23,Clothing
661202,F,72,1973.13,2023-07-02,Travel
540605,F,38,33.75,2023-02-28,Cosmetic
230892,F,56,303.24,2023-08-17,Market
938450,M,35,194.93,2023-03-31,Cosmetic
718937,F,44,1238.96,2023-03-04,Travel
130089,F,18,164.51,2023-01-17,Market
799524,,75,26.22,2023-03-06,Restaurant
212828,F,73,1050.43,2023-03-13,Travel
706018,M,48,1831.8,2023-09-12,Travel
965548,M,67,368.47,2023-02-03,Market
322429,M,28,83.08,2023-03-10,Cosmetic
203173,,61,846.87,2023-06-01,Travel
79837,F,52,1921.82,2023-08-02,Travel
332928,M,58,130.08,2023-10-13,Electronics
729759,M,53,55.2,2023-06-19,Market
288117,M,37,16.95,2023-07-17,Restaurant
814110,F,55,287.62,2023-01-03,Clothing
961730,M,46,64.67,2023-05-28,Market
125710,M,53,371.31,2023-06-05,Market
396337,M,26,1101.35,2023-02-12,Travel
872524,F,44,77.27,2023-02-22,Restaurant
230526,,40,1123.9,2023-08-22,Travel
702556,M,19,181,2023-09-24,Cosmetic
536512,F,39,140.32,2023-03-09,Cosmetic
122478,,41,305.57,2023-05-07,Electronics
748258,M,73,1723.93,2023-03-22,Travel
233411,M,59,76.79,2023-09-23,Restaurant
328176,F,23,831.38,2023-07-01,Electronics
968238,M,74,70.76,2023-10-09,Restaurant
203329,M,18,68.62,2023-04-20,Cosmetic
652207,F,71,167.88,2023-02-18,Market
896517,M,60,265.01,2023-02-01,Market
271343,F,70,2139.44,2023-01-18,Travel
338502,M,31,286.93,2023-02-18,Market
107965,M,45,2771.93,2023-05-07,Travel
949039,F,26,151.07,2023-06-18,Cosmetic
228845,,31,256.79,2023-01-15,Clothing
957317,,58,366.7,2023-05-11,Travel
535560,M,59,51,2023-10-06,Cosmetic
688127,M,53,139.79,2023-08-03,Clothing
733099,M,48,49.33,2023-02-13,Restaurant
486425,F,73,270.25,2023-04-09,Electronics
959890,F,66,984,2023-09-28,Travel
662027,F,30,267.62,2023-06-14,Clothing
989025,F,28,44.05,2023-03-25,Restaurant
975373,M,45,49.36,2023-03-22,Clothing
595156,F,22,68.85,2023-05-07,Restaurant
558923,M,41,13.18,2023-03-25,Restaurant
93525,,41,115.84,2023-03-30,Cosmetic
724748,M,27,29.55,2023-04-06,Restaurant
581729,F,34,25.75,2023-08-24,Restaurant
534871,F,39,869.3,2023-04-18,Travel
785029,F,65,2460.94,2023-07-31,Travel
491832,F,21,815.97,2023-03-16,Electronics
925662,F,53,1692.24,2023-04-11,Travel
674958,F,63,617.37,2023-01-15,Electronics
611753,M,21,38.73,2023-03-04,Restaurant
840656,M,19,135.63,2023-10-06,Clothing
120909,F,66,86.61,2023-07-04,Clothing
650064,F,33,47.11,2023-08-21,Clothing
146061,F,44,139.24,2023-06-22,Cosmetic
308197,F,71,448.27,2023-06-04,Market
240733,M,67,71.36,2023-02-24,Electronics
342563,F,74,269.25,2023-02-09,Electronics
819006,F,26,68.37,2023-01-10,Restaurant
591095,M,31,78.55,2023-01-03,Restaurant
766701,F,52,28.84,2023-09-14,Restaurant
192785,,30,187.26,2023-06-18,Cosmetic
753513,M,62,460.76,2023-08-18,Market
720828,M,63,116.73,2023-08-30,Cosmetic
732881,F,67,97.41,2023-08-10,Restaurant
645496,F,53,138.07,2023-03-24,Cosmetic
282197,M,75,180.22,2023-05-08,Cosmetic
144299,F,24,76.24,2023-07-05,Restaurant
621849,F,35,2837.02,2023-05-29,Travel
156144,,57,374.8,2023-04-07,Electronics
363686,F,65,227.72,2023-01-15,Electronics
271541,M,19,29.9,2023-02-18,Restaurant
419076,F,55,2601.27,2023-06-04,Travel
548320,F,51,32.77,2023-06-07,Restaurant
405553,M,41,440.49,2023-01-24,Market
657568,M,26,51.83,2023-09-14,Cosmetic
422753,M,38,424.64,2023-01-13,Market
47187,M,53,43.67,2023-04-12,Clothing
821685,M,44,265.17,2023-09-30,Market
323651,,47,300.67,2023-07-11,Market
650118,M,40,355.34,2023-05-11,Market
174818,M,53,819.4,2023-07-03,Electronics
696702,M,29,115.46,2023-08-01,Market
25985,M,32,231.14,2023-02-24,Clothing
704882,F,46,2211.16,2023-08-07,Travel
227632,M,18,1803.32,2023-04-01,Travel
653291,M,52,172.11,2023-07-27,Clothing
287502,M,74,168.83,2023-09-30,Cosmetic
815839,M,24,1603.15,2023-07-04,Travel
4800,M,51,189.24,2023-06-30,Electronics
882336,F,73,286.91,2023-08-05,Clothing
844980,F,74,449.39,2023-04-29,Market
110801,F,53,33.9,2023-07-27,Clothing
241269,F,36,178.82,2023-08-07,Clothing
17397,F,36,567.89,2023-01-12,Electronics
951956,F,23,296.96,2023-08-24,Clothing
270874,M,34,350.77,2023-07-08,Market
49268,,31,30.95,2023-10-14,Restaurant
649121,F,53,76.02,2023-04-29,Restaurant
36335,M,65,125.2,2023-06-05,Cosmetic
792943,M,52,616.9,2023-04-11,Travel
762629,M,71,2485.81,2023-09-26,Travel
740244,F,70,95.52,2023-08-13,Market
491345,M,58,127.61,2023-01-06,Electronics
728381,M,75,127.21,2023-02-11,Electronics
963534,M,33,999.18,2023-03-24,Travel
614467,F,28,63.43,2023-04-06,Restaurant
259391,F,48,77.12,2023-10-14,Restaurant
692447,F,59,69.35,2023-07-24,Cosmetic
943640,M,48,122.99,2023-02-18,Travel
777642,F,23,54.83,2023-07-27,Restaurant
359077,F,29,208.91,2023-10-13,Market
1246,F,62,1428.1,2023-08-13,Travel
237379,F,39,67.07,2023-03-25,Clothing
889034,M,38,139.66,2023-07-10,Clothing
785338,M,29,182.62,2023-08-19,Cosmetic
737693,F,44,245.58,2023-03-06,Market
143961,F,48,88.8,2023-10-11,Market
172963,M,49,52.71,2023-09-13,Restaurant
131089,F,53,2853.13,2023-07-14,Travel
414567,F,26,460.64,2023-02-07,Electronics
996996,F,22,780.24,2023-07-02,Travel
128870,F,32,1742.97,2023-07-16,Travel
177230,F,33,484.39,2023-07-24,Electronics
65624,F,34,482.62,2023-06-28,Market
442426,M,50,121.67,2023-04-11,Cosmetic
794252,M,48,286.31,2023-09-05,Market
257512,M,26,29.34,2023-01-10,Clothing
733870,M,32,80.12,2023-07-08,Market
871438,F,69,94.8,2023-08-02,Restaurant
63009,M,35,262.82,2023-02-21,Clothing
10718,F,63,43.97,2023-04-09,Restaurant
674213,F,44,59.82,2023-06-09,Market
656332,F,52,385.48,2023-09-10,Travel
468214,F,26,157.02,2023-05-11,Clothing
487652,M,32,2423.47,2023-01-01,Travel
218105,M,56,350.44,2023-07-08,Market
665301,,28,870.51,2023-05-28,Electronics
291549,,57,236.57,2023-08-28,Clothing
988209,F,26,159.71,2023-10-07,Travel
903224,M,69,89.25,2023-03-13,Restaurant
142348,F,21,88.17,2023-04-03,Restaurant
349817,F,56,210.07,2023-03-22,Clothing
208959,,34,2759.12,2023-07-22,Travel
624390,M,72,11.93,2023-04-19,Restaurant
72826,M,65,489.19,2023-08-09,Electronics
186422,F,65,259.37,2023-09-08,Electronics
771774,F,66,1206.62,2023-02-04,Travel
665569,M,48,1936.77,2023-08-26,Travel
556881,F,33,230.12,2023-05-20,Market
100274,M,69,157.78,2023-05-30,Cosmetic
449166,F,46,204.2,2023-02-18,Market
546719,M,46,511.23,2023-02-27,Electronics
333390,,46,106.26,2023-06-15,Market
307939,F,71,44.16,2023-08-17,Restaurant
476692,F,64,199.77,2023-04-29,Market
466177,M,70,69.51,2023-01-08,Clothing
503409,F,19,870.03,2023-01-01,Electronics
551432,M,50,14.64,2023-03-08,Restaurant
267069,M,25,1105.7,2023-05-07,Travel
562181,F,66,1605.63,2023-02-21,Travel
294773,F,44,125.43,2023-05-26,Cosmetic
118334,F,31,206.24,2023-02-15,Travel
651801,M,48,132.11,2023-08-12,Travel
416195,M,42,275.73,2023-09-10,Clothing
472634,M,30,176.23,2023-07-11,Clothing
282158,M,56,994.91,2023-08-04,Travel
938387,F,53,87.98,2023-06-29,Clothing
855682,,75,91.44,2023-03-24,Restaurant
79669,M,56,290.41,2023-07-14,Electronics
23141,M,59,169.44,2023-09-24,Market
486212,F,24,134.91,2023-07-26,Market
938924,M,46,34.32,2023-02-28,Cosmetic
453101,M,22,440.58,2023-08-21,Electronics
697387,M,43,122.91,2023-08-06,Cosmetic
187997,,60,449.31,2023-03-06,Market
677487,F,47,208.01,2023-02-02,Market
765181,F,40,189.57,2023-08-20,Market
164252,M,24,241.27,2023-08-28,Travel
254934,M,53,1481.95,2023-08-24,Travel
941351,F,46,139.88,2023-05-18,Cosmetic
12492,F,74,552.78,2023-08-07,Electronics
122346,M,34,917.81,2023-09-10,Electronics
889586,,47,749.89,2023-08-04,Electronics
695328,M,75,88.71,2023-02-17,Clothing
434100,F,42,51.29,2023-02-09,Restaurant
172533,M,19,30.32,2023-09-07,Restaurant
963351,M,73,770.45,2023-09-14,Travel
123853,F,48,48.78,2023-02-07,Restaurant
910502,F,63,110.59,2023-06-25,Electronics
453534,F,27,682.72,2023-01-06,Electronics
277430,F,75,138.29,2023-09-15,Market
659489,F,58,656.91,2023-04-28,Electronics
129987,M,65,1946.7,2023-01-03,Travel
988837,F,69,157.76,2023-04-02,Clothing
917598,F,70,41.27,2023-10-03,Restaurant
519663,F,43,518.72,2023-02-11,Travel
953586,F,72,138.41,2023-09-04,Cosmetic
6659,F,61,2845.25,2023-06-25,Travel
363791,M,28,239.64,2023-05-10,Clothing
982668,M,53,2101.18,2023-05-04,Travel
376920,F,62,27.55,2023-09-20,Cosmetic
201914,M,62,267.74,2023-01-05,Clothing
409675,F,60,958.04,2023-05-08,Electronics
850534,M,21,133.02,2023-02-20,Electronics
518891,M,60,1041.81,2023-02-27,Travel
593606,F,46,165.47,2023-08-21,Cosmetic
925432,F,56,2721.74,2023-06-17,Travel
38605,M,30,1119.85,2023-04-27,Travel
196413,M,32,372.51,2023-08-01,Travel
237517,F,28,258.93,2023-05-09,Electronics
803509,M,58,164.07,2023-01-20,Electronics
442856,F,42,299.81,2023-06-27,Clothing
812315,M,37,27.17,2023-08-22,Market
489161,M,23,870.94,2023-08-17,Electronics
323840,F,74,594.39,2023-08-21,Travel
39130,F,39,229.2,2023-05-18,Market
429777,F,44,186.92,2023-02-03,Electronics
229741,M,47,195.31,2023-08-02,Clothing
608984,,66,670.51,2023-03-20,Electronics
879970,,71,276.3,2023-09-23,Electronics
929123,M,20,295.47,2023-06-25,Clothing
338443,M,60,410.84,2023-07-25,Market
456168,F,56,231.42,2023-04-23,Electronics
949739,F,63,168.55,2023-06-17,Market
243600,,49,1230.56,2023-04-16,Travel
269005,M,23,97.25,2023-02-11,Restaurant
389219,F,60,120.69,2023-07-28,Market
358176,M,65,2191.34,2023-02-13,Travel
959078,M,71,213.63,2023-09-07,Market
307644,F,60,44.76,2023-07-27,Restaurant
604718,F,75,523.4,2023-09-17,Travel
554257,M,25,199.08,2023-01-31,Clothing
372134,M,33,407.95,2023-03-15,Market
72028,F,47,412.52,2023-03-09,Market
130249,F,19,1555.32,2023-02-17,Travel
290906,M,40,935.17,2023-07-21,Electronics
476947,F,32,1271.08,2023-09-04,Travel
709229,F,26,182.32,2023-03-17,Market
586826,M,61,88.47,2023-08-06,Restaurant
427345,M,46,122.3,2023-07-29,Cosmetic
82718,M,39,702.99,2023-08-09,Electronics
474388,M,65,30.67,2023-05-09,Restaurant
762861,,64,57.45,2023-03-23,Cosmetic
611377,M,58,689.52,2023-04-30,Electronics
896912,F,72,115.82,2023-10-08,Cosmetic
222228,F,73,1150.82,2023-06-28,Travel
165015,,33,164.71,2023-03-05,Cosmetic
622638,M,68,34.79,2023-09-29,Market
568868,F,43,1704.51,2023-05-23,Travel
808679,M,69,189.93,2023-06-26,Market
416530,M,51,84.79,2023-01-13,Restaurant
271235,F,21,67.38,2023-03-13,Electronics
144950,F,59,192.44,2023-04-09,Electronics
762715,F,73,107.74,2023-06-05,Clothing
177511,F,74,148,2023-05-14,Cosmetic
561534,,58,167.72,2023-07-14,Cosmetic
830480,M,24,497.18,2023-08-28,Electronics
670454,,52,35.03,2023-07-14,Clothing
359992,,63,15.69,2023-08-18,Restaurant
305364,F,42,67.91,2023-08-24,Restaurant
219895,F,51,101.23,2023-04-13,Cosmetic
371949,F,21,245.06,2023-07-04,Market
18399,M,27,270.53,2023-08-28,Electronics
613765,F,18,159.72,2023-09-05,Clothing
191686,,26,218.72,2023-09-24,Clothing
930183,M,20,2256.49,2023-03-09,Travel
469988,M,74,257.53,2023-07-01,Electronics
163571,M,27,26.39,2023-08-12,Cosmetic
9955,F,56,24.05,2023-09-06,Restaurant
469629,F,32,434.45,2023-08-16,Electronics
29818,M,64,65.9,2023-06-01,Cosmetic
355439,M,67,865.68,2023-07-04,Electronics
146027,,30,166.87,2023-04-03,Clothing
97296,F,23,109.9,2023-03-17,Cosmetic
382765,M,73,668.66,2023-09-27,Electronics
322926,M,58,699.75,2023-08-31,Electronics
473250,F,49,226.69,2023-02-01,Clothing
197148,F,53,93.51,2023-02-15,Cosmetic
911373,M,33,38.2,2023-09-09,Restaurant
446417,F,22,33.76,2023-01-20,Restaurant
150026,F,49,87.2,2023-01-06,Cosmetic
111960,F,34,398.5,2023-09-19,Electronics
441444,F,40,114.15,2023-01-13,Market
679158,F,26,39.45,2023-04-25,Market
810781,M,57,2105.49,2023-09-03,Travel
218750,F,28,73.32,2023-01-20,Cosmetic
220455,M,37,44.55,2023-05-24,Restaurant
593775,,20,87.14,2023-01-28,Restaurant
754978,M,50,446.74,2023-05-17,Electronics
145217,F,67,180.63,2023-04-08,Cosmetic
225931,F,66,166.95,2023-03-13,Cosmetic
735194,F,74,397.96,2023-07-14,Market
402896,F,31,116.74,2023-03-06,Cosmetic
530817,M,33,117.56,2023-10-11,Clothing
11087,F,39,170.52,2023-06-15,Cosmetic
578867,M,49,468.27,2023-01-19,Electronics
824726,M,31,148.96,2023-01-12,Clothing
291192,M,53,30.89,2023-09-08,Restaurant
551271,M,50,47.65,2023-02-12,Market
686517,,32,265.67,2023-07-07,Clothing
942962,M,65,975.41,2023-04-18,Travel
400906,M,47,532.25,2023-03-21,Electronics
145001,F,55,690.06,2023-02-01,Electronics
279351,M,23,145.66,2023-07-26,Cosmetic
261727,F,50,132.78,2023-03-13,Cosmetic
933784,M,44,48.17,2023-03-11,Restaurant
114386,F,34,2072.41,2023-01-05,Travel
313838,,19,64.6,2023-04-22,Clothing
425570,F,23,128.75,2023-10-14,Cosmetic
558372,M,72,78.01,2023-06-11,Restaurant
214860,M,60,610.47,2023-04-27,Electronics
269210,M,75,70.11,2023-05-20,Restaurant
401786,M,37,153.13,2023-08-19,Clothing
170045,F,55,283.46,2023-01-27,Electronics
722997,F,24,30.21,2023-04-09,Cosmetic
708302,F,40,302.99,2023-08-06,Electronics
972056,F,31,94.27,2023-08-17,Restaurant
780259,F,24,515.01,2023-06-22,Travel
420898,F,74,266.55,2023-02-22,Electronics
241226,F,61,414.46,2023-05-10,Market
537004,F,75,125.05,2023-08-29,Clothing
74597,F,27,2422.32,2023-07-31,Travel
883524,F,23,2776.19,2023-09-17,Travel
634146,F,57,419.66,2023-06-28,Market
124890,M,31,162.35,2023-05-02,Cosmetic
56799,F,55,687.12,2023-09-14,Electronics
449256,M,37,2775.98,2023-09-16,Travel
165940,M,57,24.81,2023-06-08,Market
927239,F,24,309.08,2023-06-17,Electronics
353900,M,55,251.82,2023-08-29,Market
647296,F,63,501.8,2023-09-29,Electronics
409295,F,71,119.85,2023-04-19,Market
861037,F,24,30.93,2023-02-20,Cosmetic
290848,F,44,69.6,2023-10-09,Restaurant
79488,F,74,143.79,2023-04-30,Clothing
701797,M,54,66.64,2023-09-06,Cosmetic
896644,M,47,283.74,2023-03-08,Electronics
512527,M,23,7.43,2023-05-09,Market
127643,M,68,232.96,2023-07-28,Clothing
887778,F,35,51.02,2023-05-07,Electronics
660933,F,24,274.66,2023-08-04,Electronics
258291,F,41,129.97,2023-04-12,Clothing
711524,M,48,43.29,2023-03-16,Clothing
455874,M,75,143.04,2023-07-08,Clothing
66871,F,31,82.43,2023-03-26,Restaurant
612887,M,51,296.59,2023-07-11,Clothing
821687,F,38,868.16,2023-02-19,Electronics
625237,F,34,91.93,2023-08-20,Restaurant
193646,M,45,73.28,2023-04-01,Clothing
770334,M,23,95.91,2023-07-31,Cosmetic
572131,F,67,194.7,2023-03-11,Clothing
940908,M,69,434.29,2023-07-02,Market
939902,M,30,157.9,2023-04-27,Cosmetic
708149,M,37,81.28,2023-01-26,Restaurant
917881,M,66,30.44,2023-01-25,Clothing
634850,,46,143,2023-10-07,Clothing
629929,M,66,2245.17,2023-05-18,Travel
812119,M,48,110.98,2023-08-26,Travel
524398,M,27,231.85,2023-09-13,Clothing
369714,,59,2137.01,2023-05-28,Travel
179770,M,19,429.32,2023-06-30,Electronics
700315,M,65,64.98,2023-04-30,Restaurant
456346,F,70,484.31,2023-09-06,Market
15677,M,43,48.38,2023-02-01,Restaurant
58763,F,19,759.25,2023-09-26,Electronics
107534,F,38,338.43,2023-02-24,Electronics
271724,F,56,37.94,2023-02-26,Clothing
247878,F,44,84.16,2023-05-31,Restaurant
117393,F,35,54.39,2023-02-02,Restaurant
773662,F,56,242.17,2023-02-05,Market
169217,M,44,914.55,2023-07-29,Travel
242274,F,44,242.85,2023-03-19,Clothing
294601,F,49,46.03,2023-09-16,Cosmetic
578719,,31,95.56,2023-05-20,Cosmetic
328810,M,58,676.53,2023-01-29,Electronics
933503,F,33,1968.57,2023-10-03,Travel
345926,F,22,505.82,2023-07-04,Electronics
13464,F,36,1566.82,2023-08-23,Travel
672788,M,21,75.52,2023-02-21,Restaurant
242386,F,22,34.67,2023-06-09,Restaurant
853516,F,18,294.98,2023-05-13,Clothing
673275,F,28,872.24,2023-02-19,Electronics
627942,M,21,203.41,2023-05-09,Clothing
878964,F,46,776.63,2023-10-14,Electronics
18794,F,61,182.13,2023-05-21,Clothing
896231,F,24,133.91,2023-05-04,Clothing
113975,F,30,57.98,2023-05-14,Cosmetic
549577,M,23,196.63,2023-04-11,Cosmetic
409712,M,62,781.73,2023-04-24,Electronics
941692,,27,188.06,2023-05-21,Clothing
263359,M,56,109.24,2023-06-22,Clothing
780508,M,39,509.13,2023-08-22,Travel
539241,F,32,63.44,2023-06-10,Restaurant
10487,M,24,67.48,2023-09-28,Electronics
363989,M,20,1588.14,2023-05-25,Travel
539847,M,74,1304.88,2023-03-06,Travel
509151,M,70,71.73,2023-05-27,Market
563954,M,35,176.03,2023-07-17,Clothing
610636,F,52,452.36,2023-08-05,Electronics
858879,M,21,742.69,2023-03-27,Electronics
555985,F,48,342.47,2023-04-02,Market
795588,F,28,60.23,2023-02-26,Restaurant
725195,M,31,2691.54,2023-06-01,Travel
524658,,43,42.18,2023-04-01,Restaurant
949666,F,54,882.32,2023-09-30,Electronics
748478,M,51,400.96,2023-02-16,Electronics
722354,M,32,171.66,2023-01-15,Electronics
406976,M,57,941.95,2023-09-23,Electronics
953246,F,51,284.84,2023-05-18,Market
206507,F,19,104.76,2023-08-13,Clothing
308368,M,63,23.24,2023-03-04,Restaurant
390446,F,19,160.97,2023-05-18,Cosmetic
258742,F,67,195.72,2023-03-16,Electronics
858425,,67,84.38,2023-08-29,Restaurant
254860,F,57,18.73,2023-01-08,Cosmetic
630714,F,56,26.05,2023-09-19,Clothing
957631,M,64,36.5,2023-02-21,Clothing
831267,M,67,191.16,2023-08-22,Clothing
165254,F,51,181.39,2023-01-26,Electronics
259620,F,27,237.15,2023-07-25,Electronics
689159,F,32,52.21,2023-09-14,Cosmetic
489244,M,18,97.02,2023-07-08,Clothing
443629,M,54,2733.46,2023-06-07,Travel
448583,M,35,34.95,2023-09-24,Restaurant
570326,M,38,71.87,2023-03-22,Restaurant
202345,F,66,255.59,2023-06-01,Clothing
876436,F,57,151.88,2023-05-12,Cosmetic
620764,F,53,93.23,2023-02-13,Market
367161,M,55,184.66,2023-07-02,Cosmetic
316248,M,53,426.07,2023-09-15,Electronics
886987,M,30,128.8,2023-03-11,Electronics
748666,F,44,454.78,2023-03-03,Market
279688,M,25,46.26,2023-09-13,Market
985896,F,42,244.17,2023-04-04,Clothing
711812,M,20,268.21,2023-09-28,Electronics
500236,M,49,265.48,2023-01-01,Clothing
47728,M,30,188.72,2023-10-09,Clothing
473313,M,22,596.35,2023-08-07,Electronics
428379,M,18,97.55,2023-10-10,Market
968579,F,30,996.27,2023-07-28,Travel
705386,M,51,59.91,2023-10-13,Cosmetic
389566,F,51,11.45,2023-09-30,Restaurant
789540,,47,120.36,2023-04-03,Cosmetic
409861,M,54,1594.65,2023-05-10,Travel
457021,,53,344.38,2023-07-25,Market
80294,F,47,97.95,2023-07-20,Cosmetic
788353,M,58,90.07,2023-07-05,Clothing
